daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-04,BN,177,168,5,4
2020-06-04,CB,47,36,4,7
2020-06-04,CH,1,1,0,0
2020-06-04,LP,26,22,1,3
2020-06-04,OR,16,14,2,0
2020-06-04,PN,0,0,0,0
2020-06-04,PT,21,21,0,0
2020-06-04,SC,315,175,3,137
2020-06-04,TJ,4,4,0,0
