daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-28,BN,151,147,4,0
2020-05-28,CB,43,42,1,0
2020-05-28,CH,0,0,0,0
2020-05-28,LP,8,0,2,6
2020-05-28,OR,4,4,0,0
2020-05-28,PN,0,0,0,0
2020-05-28,PT,2,2,0,0
2020-05-28,SC,408,359,6,43
2020-05-28,TJ,3,3,0,0
