daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-26,BN,3934,3634,212,88
2020-06-26,CB,3233,2970,140,123
2020-06-26,CH,524,472,29,23
2020-06-26,LP,2580,2143,69,368
2020-06-26,OR,792,631,54,107
2020-06-26,PN,562,526,22,14
2020-06-26,PT,589,532,17,40
2020-06-26,SC,16777,9451,381,6945
2020-06-26,TJ,432,394,10,28
