daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-25,BN,33,23,3,7
2020-06-25,CB,50,27,6,17
2020-06-25,CH,48,45,3,0
2020-06-25,LP,212,204,3,5
2020-06-25,OR,22,13,8,1
2020-06-25,PN,6,4,2,0
2020-06-25,PT,12,10,2,0
2020-06-25,SC,571,51,8,512
2020-06-25,TJ,62,59,2,1
