daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-03-30,BN,0,0,0,0
2020-03-30,CB,2,2,0,0
2020-03-30,CH,0,0,0,0
2020-03-30,LP,1,0,1,0
2020-03-30,OR,0,0,0,0
2020-03-30,PN,0,0,0,0
2020-03-30,PT,0,0,0,0
2020-03-30,SC,7,5,2,0
2020-03-30,TJ,1,1,0,0
