daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-13,BN,0,0,0,0
2020-04-13,CB,2,2,0,0
2020-04-13,CH,0,0,0,0
2020-04-13,LP,7,6,1,0
2020-04-13,OR,1,1,0,0
2020-04-13,PN,0,0,0,0
2020-04-13,PT,0,0,0,0
2020-04-13,SC,14,10,0,4
2020-04-13,TJ,0,0,0,0
