daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-01,BN,1885,1785,92,8
2020-06-01,CB,714,620,34,60
2020-06-01,CH,28,12,2,14
2020-06-01,LP,555,276,31,248
2020-06-01,OR,210,123,14,73
2020-06-01,PN,14,2,1,11
2020-06-01,PT,70,41,1,28
2020-06-01,SC,7018,6166,164,688
2020-06-01,TJ,37,26,4,7
