daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-03-31,BN,0,0,0,0
2020-03-31,CB,0,0,0,0
2020-03-31,CH,0,0,0,0
2020-03-31,LP,2,2,0,0
2020-03-31,OR,0,0,0,0
2020-03-31,PN,0,0,0,0
2020-03-31,PT,1,1,0,0
2020-03-31,SC,5,4,1,0
2020-03-31,TJ,0,0,0,0
