daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-10,BN,0,0,0,0
2020-04-10,CB,0,0,0,0
2020-04-10,CH,0,0,0,0
2020-04-10,LP,2,2,0,0
2020-04-10,OR,1,0,1,0
2020-04-10,PN,0,0,0,0
2020-04-10,PT,0,0,0,0
2020-04-10,SC,4,4,0,0
2020-04-10,TJ,0,0,0,0
