daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-20,BN,2,2,0,0
2020-04-20,CB,0,-7,1,6
2020-04-20,CH,0,0,0,0
2020-04-20,LP,1,1,0,0
2020-04-20,OR,4,4,0,0
2020-04-20,PN,0,0,0,0
2020-04-20,PT,0,0,0,0
2020-04-20,SC,27,27,0,0
2020-04-20,TJ,0,0,0,0
