daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-11,BN,2809,2637,137,35
2020-06-11,CB,1369,1233,60,76
2020-06-11,CH,74,56,3,15
2020-06-11,LP,932,601,42,289
2020-06-11,OR,334,225,24,85
2020-06-11,PN,175,157,6,12
2020-06-11,PT,268,230,7,31
2020-06-11,SC,10127,8058,250,1819
2020-06-11,TJ,77,63,4,10
