daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-16,BN,32,26,4,2
2020-06-16,CB,37,32,5,0
2020-06-16,CH,12,10,2,0
2020-06-16,LP,41,41,0,0
2020-06-16,OR,11,7,2,2
2020-06-16,PN,8,6,2,0
2020-06-16,PT,18,17,1,0
2020-06-16,SC,625,296,11,318
2020-06-16,TJ,26,26,0,0
