daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-26,BN,100,94,5,1
2020-05-26,CB,6,1,0,5
2020-05-26,CH,0,0,0,0
2020-05-26,LP,7,-2,0,9
2020-05-26,OR,2,2,0,0
2020-05-26,PN,0,0,0,0
2020-05-26,PT,0,0,0,0
2020-05-26,SC,361,339,7,15
2020-05-26,TJ,0,-1,1,0
