daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-31,BN,1809,1709,92,8
2020-05-31,CB,611,528,23,60
2020-05-31,CH,26,10,2,14
2020-05-31,LP,507,235,28,244
2020-05-31,OR,204,117,14,73
2020-05-31,PN,14,2,1,11
2020-05-31,PT,68,39,1,28
2020-05-31,SC,6711,6021,149,541
2020-05-31,TJ,32,22,3,7
