daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-12,BN,2927,2744,139,44
2020-06-12,CB,1441,1299,66,76
2020-06-12,CH,85,67,3,15
2020-06-12,LP,983,649,43,291
2020-06-12,OR,358,249,24,85
2020-06-12,PN,238,220,6,12
2020-06-12,PT,274,235,8,31
2020-06-12,SC,10536,8404,265,1867
2020-06-12,TJ,87,72,5,10
