daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-20,BN,3581,3347,178,56
2020-06-20,CB,2360,2165,101,94
2020-06-20,CH,253,222,15,16
2020-06-20,LP,1545,1158,55,332
2020-06-20,OR,469,337,36,96
2020-06-20,PN,476,450,12,14
2020-06-20,PT,424,376,13,35
2020-06-20,SC,14165,9416,322,4427
2020-06-20,TJ,239,215,8,16
