daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-17,BN,0,-1,1,0
2020-05-17,CB,10,10,0,0
2020-05-17,CH,1,1,0,0
2020-05-17,LP,2,-7,0,9
2020-05-17,OR,2,2,0,0
2020-05-17,PN,0,0,0,0
2020-05-17,PT,2,2,0,0
2020-05-17,SC,245,231,3,11
2020-05-17,TJ,0,0,0,0
