daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-21,BN,32,26,6,0
2020-06-21,CB,191,185,6,0
2020-06-21,CH,48,39,6,3
2020-06-21,LP,235,214,8,13
2020-06-21,OR,19,16,2,1
2020-06-21,PN,6,6,0,0
2020-06-21,PT,4,4,0,0
2020-06-21,SC,334,-22,5,351
2020-06-21,TJ,7,7,0,0
