daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-07,BN,231,215,16,0
2020-05-07,CB,82,43,6,33
2020-05-07,CH,11,10,1,0
2020-05-07,LP,271,206,16,49
2020-05-07,OR,115,62,8,45
2020-05-07,PN,12,5,1,6
2020-05-07,PT,35,28,1,6
2020-05-07,SC,1318,1186,52,80
2020-05-07,TJ,6,5,1,0
