daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-04-26,BN,57,56,1,0
2020-04-26,CB,78,59,6,13
2020-04-26,CH,2,2,0,0
2020-04-26,LP,168,137,15,16
2020-04-26,OR,79,65,4,10
2020-04-26,PN,12,5,1,6
2020-04-26,PT,26,25,1,0
2020-04-26,SC,525,468,22,35
2020-04-26,TJ,3,3,0,0
