daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-04-21,BN,2,1,1,0
2020-04-21,CB,62,43,6,13
2020-04-21,CH,1,1,0,0
2020-04-21,LP,137,119,12,6
2020-04-21,OR,49,39,2,8
2020-04-21,PN,12,11,1,0
2020-04-21,PT,19,18,1,0
2020-04-21,SC,324,300,14,10
2020-04-21,TJ,3,3,0,0
