daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-03-29,BN,0,0,0,0
2020-03-29,CB,4,4,0,0
2020-03-29,CH,0,0,0,0
2020-03-29,LP,3,1,2,0
2020-03-29,OR,0,0,0,0
2020-03-29,PN,0,0,0,0
2020-03-29,PT,0,0,0,0
2020-03-29,SC,8,7,1,0
2020-03-29,TJ,0,0,0,0
