daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-27,BN,41,32,2,7
2020-06-27,CB,183,158,10,15
2020-06-27,CH,54,53,1,0
2020-06-27,LP,194,181,5,8
2020-06-27,OR,2,-2,1,3
2020-06-27,PN,5,4,1,0
2020-06-27,PT,14,14,0,0
2020-06-27,SC,678,276,15,387
2020-06-27,TJ,82,79,1,2
