daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-21,BN,3613,3373,184,56
2020-06-21,CB,2551,2350,107,94
2020-06-21,CH,301,261,21,19
2020-06-21,LP,1780,1372,63,345
2020-06-21,OR,488,353,38,97
2020-06-21,PN,482,456,12,14
2020-06-21,PT,428,380,13,35
2020-06-21,SC,14499,9394,327,4778
2020-06-21,TJ,246,222,8,16
