daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-23,BN,1097,1026,67,4
2020-05-23,CB,295,227,13,55
2020-05-23,CH,21,8,2,11
2020-05-23,LP,386,161,24,201
2020-05-23,OR,145,62,13,70
2020-05-23,PN,12,4,1,7
2020-05-23,PT,41,29,1,11
2020-05-23,SC,3900,3539,117,244
2020-05-23,TJ,18,10,2,6
