daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-21,BN,902,841,57,4
2020-05-21,CB,266,200,11,55
2020-05-21,CH,19,13,2,4
2020-05-21,LP,375,172,22,181
2020-05-21,OR,141,59,12,70
2020-05-21,PN,12,4,1,7
2020-05-21,PT,41,29,1,11
2020-05-21,SC,3414,3082,107,225
2020-05-21,TJ,17,11,2,4
