daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-18,BN,581,536,41,4
2020-05-18,CB,228,168,10,50
2020-05-18,CH,17,14,2,1
2020-05-18,LP,342,151,20,171
2020-05-18,OR,137,58,9,70
2020-05-18,PN,12,4,1,7
2020-05-18,PT,39,27,1,11
2020-05-18,SC,2894,2619,88,187
2020-05-18,TJ,13,9,2,2
