daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-04-17,BN,0,0,0,0
2020-04-17,CB,60,49,4,7
2020-04-17,CH,1,1,0,0
2020-04-17,LP,120,102,12,6
2020-04-17,OR,42,32,2,8
2020-04-17,PN,12,12,0,0
2020-04-17,PT,18,17,1,0
2020-04-17,SC,237,215,12,10
2020-04-17,TJ,3,3,0,0
