daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-03-28,BN,0,0,0,0
2020-03-28,CB,0,0,0,0
2020-03-28,CH,0,0,0,0
2020-03-28,LP,2,2,0,0
2020-03-28,OR,0,0,0,0
2020-03-28,PN,1,1,0,0
2020-03-28,PT,2,2,0,0
2020-03-28,SC,2,2,0,0
2020-03-28,TJ,0,0,0,0
