daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-23,BN,82,81,1,0
2020-05-23,CB,10,8,2,0
2020-05-23,CH,2,2,0,0
2020-05-23,LP,5,-13,1,17
2020-05-23,OR,2,2,0,0
2020-05-23,PN,0,0,0,0
2020-05-23,PT,0,0,0,0
2020-05-23,SC,235,212,6,17
2020-05-23,TJ,0,0,0,0
