daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-28,BN,1,1,0,0
2020-04-28,CB,1,1,0,0
2020-04-28,CH,0,0,0,0
2020-04-28,LP,3,-4,0,7
2020-04-28,OR,0,0,0,0
2020-04-28,PN,0,0,0,0
2020-04-28,PT,0,0,0,0
2020-04-28,SC,34,27,2,5
2020-04-28,TJ,0,0,0,0
