daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-10,BN,2,2,0,0
2020-05-10,CB,9,9,0,0
2020-05-10,CH,1,1,0,0
2020-05-10,LP,8,4,0,4
2020-05-10,OR,3,-2,0,5
2020-05-10,PN,0,0,0,0
2020-05-10,PT,0,-2,1,1
2020-05-10,SC,96,88,3,5
2020-05-10,TJ,0,0,0,0
