daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-06,BN,44,39,4,1
2020-06-06,CB,62,61,1,0
2020-06-06,CH,1,1,0,0
2020-06-06,LP,45,39,0,6
2020-06-06,OR,9,7,2,0
2020-06-06,PN,24,24,0,0
2020-06-06,PT,24,24,0,0
2020-06-06,SC,412,239,20,153
2020-06-06,TJ,9,6,0,3
