daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-15,BN,2962,2757,159,46
2020-06-15,CB,1878,1717,83,78
2020-06-15,CH,117,96,6,15
2020-06-15,LP,1213,841,50,322
2020-06-15,OR,389,274,28,87
2020-06-15,PN,307,289,6,12
2020-06-15,PT,343,300,8,35
2020-06-15,SC,11741,8630,287,2824
2020-06-15,TJ,123,107,5,11
