daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-20,BN,108,99,7,2
2020-06-20,CB,58,55,3,0
2020-06-20,CH,57,56,1,0
2020-06-20,LP,76,75,1,0
2020-06-20,OR,10,7,0,3
2020-06-20,PN,51,50,0,1
2020-06-20,PT,17,14,3,0
2020-06-20,SC,626,209,9,408
2020-06-20,TJ,33,30,1,2
