daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-13,BN,436,406,29,1
2020-05-13,CB,148,95,8,45
2020-05-13,CH,15,12,2,1
2020-05-13,LP,319,207,19,93
2020-05-13,OR,128,61,9,58
2020-05-13,PN,12,4,1,7
2020-05-13,PT,36,28,1,7
2020-05-13,SC,2041,1844,72,125
2020-05-13,TJ,13,10,1,2
