daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-11,BN,0,0,0,0
2020-04-11,CB,1,-1,2,0
2020-04-11,CH,0,0,0,0
2020-04-11,LP,6,5,1,0
2020-04-11,OR,2,2,0,0
2020-04-11,PN,1,1,0,0
2020-04-11,PT,2,2,0,0
2020-04-11,SC,13,12,1,0
2020-04-11,TJ,0,0,0,0
