daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-02,BN,0,0,0,0
2020-04-02,CB,1,1,0,0
2020-04-02,CH,0,0,0,0
2020-04-02,LP,3,2,1,0
2020-04-02,OR,0,0,0,0
2020-04-02,PN,2,2,0,0
2020-04-02,PT,1,1,0,0
2020-04-02,SC,2,2,0,0
2020-04-02,TJ,0,0,0,0
