daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-12,BN,118,107,2,9
2020-06-12,CB,72,66,6,0
2020-06-12,CH,11,11,0,0
2020-06-12,LP,51,48,1,2
2020-06-12,OR,24,24,0,0
2020-06-12,PN,63,63,0,0
2020-06-12,PT,6,5,1,0
2020-06-12,SC,409,346,15,48
2020-06-12,TJ,10,9,1,0
