daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-27,BN,113,110,3,0
2020-05-27,CB,31,31,0,0
2020-05-27,CH,3,3,0,0
2020-05-27,LP,5,-4,0,9
2020-05-27,OR,2,2,0,0
2020-05-27,PN,0,0,0,0
2020-05-27,PT,0,0,0,0
2020-05-27,SC,478,472,3,3
2020-05-27,TJ,0,0,0,0
