daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-19,BN,0,0,0,0
2020-04-19,CB,1,0,1,0
2020-04-19,CH,0,0,0,0
2020-04-19,LP,7,7,0,0
2020-04-19,OR,0,0,0,0
2020-04-19,PN,0,0,0,0
2020-04-19,PT,1,1,0,0
2020-04-19,SC,35,35,0,0
2020-04-19,TJ,0,0,0,0
