daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-19,BN,3473,3248,171,54
2020-06-19,CB,2302,2110,98,94
2020-06-19,CH,196,166,14,16
2020-06-19,LP,1469,1083,54,332
2020-06-19,OR,459,330,36,93
2020-06-19,PN,425,400,12,13
2020-06-19,PT,407,362,10,35
2020-06-19,SC,13539,9207,313,4019
2020-06-19,TJ,206,185,7,14
