daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-22,BN,3679,3423,191,65
2020-06-22,CB,2612,2404,114,94
2020-06-22,CH,301,259,21,21
2020-06-22,LP,1918,1504,63,351
2020-06-22,OR,599,453,46,100
2020-06-22,PN,496,466,16,14
2020-06-22,PT,546,498,13,35
2020-06-22,SC,15067,9562,348,5157
2020-06-22,TJ,275,247,8,20
