daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-24,BN,31,31,0,0
2020-04-24,CB,4,4,0,0
2020-04-24,CH,0,0,0,0
2020-04-24,LP,5,0,1,4
2020-04-24,OR,3,3,0,0
2020-04-24,PN,0,-6,0,6
2020-04-24,PT,0,0,0,0
2020-04-24,SC,61,61,0,0
2020-04-24,TJ,0,0,0,0
