daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-06-14,BN,2954,2756,152,46
2020-06-14,CB,1723,1569,78,76
2020-06-14,CH,102,83,4,15
2020-06-14,LP,1149,786,49,314
2020-06-14,OR,378,267,26,85
2020-06-14,PN,286,268,6,12
2020-06-14,PT,331,289,8,34
2020-06-14,SC,11424,8621,283,2520
2020-06-14,TJ,112,96,5,11
