daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-08,BN,312,292,19,1
2020-05-08,CB,90,44,6,40
2020-05-08,CH,11,10,1,0
2020-05-08,LP,294,223,16,55
2020-05-08,OR,116,60,8,48
2020-05-08,PN,12,4,1,7
2020-05-08,PT,35,28,1,6
2020-05-08,SC,1387,1254,53,80
2020-05-08,TJ,9,8,1,0
