daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-24,BN,0,-4,4,0
2020-05-24,CB,34,34,0,0
2020-05-24,CH,0,0,0,0
2020-05-24,LP,8,0,0,8
2020-05-24,OR,5,3,0,2
2020-05-24,PN,1,1,0,0
2020-05-24,PT,1,-5,0,6
2020-05-24,SC,299,289,6,4
2020-05-24,TJ,0,0,0,0
