daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-06-15,BN,8,1,7,0
2020-06-15,CB,155,148,5,2
2020-06-15,CH,15,13,2,0
2020-06-15,LP,64,55,1,8
2020-06-15,OR,11,7,2,2
2020-06-15,PN,21,21,0,0
2020-06-15,PT,12,11,0,1
2020-06-15,SC,317,9,4,304
2020-06-15,TJ,11,11,0,0
