daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-05-15,BN,39,35,4,0
2020-05-15,CB,26,25,1,0
2020-05-15,CH,0,0,0,0
2020-05-15,LP,6,6,0,0
2020-05-15,OR,0,0,0,0
2020-05-15,PN,0,0,0,0
2020-05-15,PT,0,0,0,0
2020-05-15,SC,134,127,7,0
2020-05-15,TJ,0,0,0,0
