daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-26,BN,18,18,0,0
2020-04-26,CB,7,7,0,0
2020-04-26,CH,0,0,0,0
2020-04-26,LP,9,8,0,1
2020-04-26,OR,14,10,2,2
2020-04-26,PN,0,0,0,0
2020-04-26,PT,0,0,0,0
2020-04-26,SC,36,32,2,2
2020-04-26,TJ,0,0,0,0
