daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-04-11,BN,0,0,0,0
2020-04-11,CB,49,45,4,0
2020-04-11,CH,1,1,0,0
2020-04-11,LP,65,57,8,0
2020-04-11,OR,11,9,1,1
2020-04-11,PN,11,11,0,0
2020-04-11,PT,15,14,1,0
2020-04-11,SC,147,137,10,0
2020-04-11,TJ,1,1,0,0
