daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-05-27,BN,1355,1267,80,8
2020-05-27,CB,376,298,18,60
2020-05-27,CH,25,12,2,11
2020-05-27,LP,415,163,24,228
2020-05-27,OR,155,70,13,72
2020-05-27,PN,13,5,1,7
2020-05-27,PT,44,23,1,20
2020-05-27,SC,5366,4952,138,276
2020-05-27,TJ,19,9,3,7
