daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-09,BN,0,0,0,0
2020-04-09,CB,1,1,0,0
2020-04-09,CH,0,0,0,0
2020-04-09,LP,0,0,0,0
2020-04-09,OR,0,0,0,0
2020-04-09,PN,0,0,0,0
2020-04-09,PT,0,0,0,0
2020-04-09,SC,3,2,1,0
2020-04-09,TJ,0,0,0,0
