daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-22,BN,0,0,0,0
2020-04-22,CB,1,1,0,0
2020-04-22,CH,0,0,0,0
2020-04-22,LP,3,-1,1,3
2020-04-22,OR,10,10,0,0
2020-04-22,PN,0,0,0,0
2020-04-22,PT,2,2,0,0
2020-04-22,SC,47,41,2,4
2020-04-22,TJ,0,0,0,0
