daily_fecha,daily_depto,daily_delta_confirmados,daily_delta_activos,daily_delta_decesos,daily_delta_recuperados
2020-04-25,BN,6,6,0,0
2020-04-25,CB,1,1,0,0
2020-04-25,CH,0,0,0,0
2020-04-25,LP,4,1,1,2
2020-04-25,OR,0,0,0,0
2020-04-25,PN,0,0,0,0
2020-04-25,PT,5,5,0,0
2020-04-25,SC,43,23,1,19
2020-04-25,TJ,0,0,0,0
