daily_fecha,daily_depto,daily_total_confirmados,daily_total_activos,daily_total_decesos,daily_total_recuperados
2020-04-07,BN,0,0,0,0
2020-04-07,CB,38,36,2,0
2020-04-07,CH,1,1,0,0
2020-04-07,LP,39,32,7,0
2020-04-07,OR,8,7,0,1
2020-04-07,PN,10,10,0,0
2020-04-07,PT,10,9,1,0
2020-04-07,SC,103,98,5,0
2020-04-07,TJ,1,1,0,0
