index,date_get,decesos,municipio,positivos,recuperados,activos
132,2020-05-29 23:09,9,La Paz,179,98,72
154,2020-05-29 23:12,24,Montero,681,29,628
162,2020-05-29 23:12,0,Omereque,5,0,5
163,2020-05-29 23:13,6,Oruro,92,46,40
174,2020-05-29 23:14,2,Patacamaya,27,16,9
183,2020-05-29 23:15,0,Porongo (Ayacucho),9,1,8
187,2020-05-29 23:15,1,Potosi,29,14,14
209,2020-05-29 23:17,1,Robore,7,3,3
212,2020-05-29 23:18,2,Sacaba,60,1,57
226,2020-05-29 23:19,0,San Carlos,2,1,1
252,2020-05-29 23:22,76,Santa Cruz de la Sierra,2427,130,2221
262,2020-05-29 23:23,0,Santibañez,12,0,12
272,2020-05-29 23:24,2,Sucre,17,11,4
282,2020-05-29 23:25,1,Tarija,15,5,9
310,2020-05-29 23:27,0,Vallegrande,9,4,5
311,2020-05-29 23:28,1,Punata,13,5,7
312,2020-05-29 23:28,0,Cairoma,11,0,11
313,2020-05-29 23:28,0,Capinota,0,0,0
314,2020-05-29 23:28,2,Quillacollo,26,15,9
315,2020-05-29 23:28,1,Cliza,2,1,0
317,2020-05-29 23:28,3,Huanuni,39,16,20
318,2020-05-29 23:28,0,Laja,1,0,1
319,2020-05-29 23:28,4,Eucaliptus,11,6,1
320,2020-05-29 23:28,0,San Julián,4,0,4
321,2020-05-29 23:29,0,Malla,1,0,1
323,2020-05-29 23:29,0,Santuario de Quillacas,3,2,1
324,2020-05-29 23:29,4,La Guardia,159,8,147
325,2020-05-29 23:29,1,Cotoca,22,0,21
326,2020-05-29 23:29,1,Warnes,97,0,96
327,2020-05-29 23:29,0,Uyuni,3,0,3
328,2020-05-29 23:29,0,Santa Rosa,21,0,21
329,2020-05-29 23:29,0,San Pedro,55,1,54
330,2020-05-29 23:29,0,Genreal Saavedra,23,0,23
331,2020-05-29 23:30,65,Trinidad,1046,4,977
334,2020-05-29 23:30,0,Mineros,38,0,38
335,2020-05-29 23:30,1,El Torno,69,1,67
336,2020-05-29 23:30,0,Colcha K,4,0,4
337,2020-05-29 23:30,1,Pailon,19,0,18
339,2020-05-29 23:30,2,Mairana,25,1,22
340,2020-05-29 23:30,0,Buena Vista,12,0,12
341,2020-05-29 23:31,1,Portachuelo,85,0,84
342,2020-05-29 23:31,0,Viacha,5,3,2
343,2020-05-29 23:31,0,Camiri,7,0,7
344,2020-05-29 23:31,1,Vinto,7,0,6
345,2020-05-29 23:31,1,Guayaramerin,29,0,28
346,2020-05-29 23:31,0,Achacachi,1,0,1
347,2020-05-29 23:31,0,Cabezas,8,0,8
348,2020-05-29 23:31,1,Yacuiba,1,0,0
349,2020-05-29 23:31,0,Puerto Suarez,3,0,3
350,2020-05-29 23:31,0,Chulumani,1,0,1
351,2020-05-29 23:32,0,Samaipata,2,0,2
352,2020-05-29 23:32,0,Moro Moro,12,0,12
353,2020-05-29 23:32,1,Cuatro Cañadas,8,0,7
354,2020-05-29 23:32,0,San Ignacio de Moxos,4,0,4
355,2020-05-29 23:32,0,Culpina,1,0,1
356,2020-05-29 23:32,0,Cajuata,1,0,1
357,2020-05-29 23:32,1,Sica Sica,2,1,0
358,2020-05-29 23:32,0,San Juan de Yapacaní,8,0,8
359,2020-05-29 23:32,0,San Lorenzo,1,1,0
360,2020-05-29 23:32,2,Colpa Bélgica,23,0,21
361,2020-05-29 23:33,1,Fernández Alonzo,31,0,30
362,2020-05-29 23:33,0,Ayopaya (V. de Independencia),1,0,1
363,2020-05-29 23:33,1,Umala,8,0,7
364,2020-05-29 23:33,0,Tarata,2,0,2
365,2020-05-29 23:33,0,Arani,2,0,2
366,2020-05-29 23:33,0,Vacas,2,0,2
367,2020-05-29 23:33,1,Colomi,1,0,0
368,2020-05-29 23:33,0,Villa Tunari,16,0,16
369,2020-05-29 23:33,0,Puerto Villarroel,4,0,4
370,2020-05-29 23:33,0,Entre Rios,9,0,9
371,2020-05-29 23:34,1,San Benito,8,0,7
372,2020-05-29 23:34,0,Yapacaní,17,0,17
373,2020-05-29 23:34,0,Monteagudo,2,0,2
374,2020-05-29 23:34,1,Sipe Sipe,16,0,15
375,2020-05-29 23:34,0,Tiquipaya,2,0,2
376,2020-05-29 23:34,0,Okinawa Uno,2,0,2
377,2020-05-29 23:34,0,San Andres,11,0,11
378,2020-05-29 23:34,0,Icla,1,0,1
379,2020-05-29 23:34,0,Caranavi,3,0,3
380,2020-05-29 23:34,0,Shinaota,2,0,2
381,2020-05-29 23:35,0,San José de Chiquitos,2,0,2
382,2020-05-29 23:35,0,Lagunillas,4,0,4
383,2020-05-29 23:35,0,Asención de Guarayos,1,0,1
384,2020-05-29 23:35,0,Riberalta,4,0,4
385,2020-05-29 23:35,0,San Borja,1,0,1
386,2020-05-29 23:35,0,Santa Ana,1,0,1
387,2020-05-29 23:35,1,San Ramon,1,0,0
55,2020-05-29 23:02,0,Chimore,6,1,5
64,2020-05-29 23:03,1,Cobija,12,6,5
66,2020-05-29 23:03,3,Cochabamba,97,15,79
68,2020-05-29 23:03,0,Colcapirhua,2,0,2
79,2020-05-29 23:04,0,Concepcion,2,0,2
80,2020-05-29 23:04,0,Copacabana,1,1,0
95,2020-05-29 23:06,10,El Alto,146,69,67
