index,date_get,decesos,municipio,positivos,recuperados,activos
357,2020-06-11 06:32,1,Sica Sica,2,1,0
358,2020-06-11 06:32,0,San Juan de Yapacaní,24,0,24
359,2020-06-11 06:32,0,San Lorenzo,1,1,0
360,2020-06-11 06:32,2,Colpa Bélgica,51,0,49
361,2020-06-11 06:32,1,Fernández Alonzo,73,0,72
362,2020-06-11 06:32,0,Ayopaya (V. de Independencia),1,0,1
363,2020-06-11 06:33,2,Umala,12,2,8
364,2020-06-11 06:33,0,Tarata,2,0,2
365,2020-06-11 06:33,0,Arani,3,0,3
366,2020-06-11 06:33,0,Vacas,2,0,2
367,2020-06-11 06:33,2,Colomi,4,0,2
368,2020-06-11 06:33,0,Villa Tunari,27,0,27
369,2020-06-11 06:33,3,Puerto Villarroel,45,0,42
370,2020-06-11 06:33,16,Entre Rios,110,0,94
371,2020-06-11 06:33,1,San Benito,8,0,7
372,2020-06-11 06:33,0,Yapacaní,67,0,67
373,2020-06-11 06:34,0,Monteagudo,7,1,6
374,2020-06-11 06:34,1,Sipe Sipe,21,0,20
375,2020-06-11 06:34,0,Tiquipaya,8,0,8
376,2020-06-11 06:34,0,Okinawa Uno,8,0,8
377,2020-06-11 06:34,0,San Andres,34,0,34
378,2020-06-11 06:34,0,Icla,1,0,1
379,2020-06-11 06:34,0,Caranavi,3,2,1
380,2020-06-11 06:34,1,Shinaota,34,0,33
381,2020-06-11 06:34,1,San José de Chiquitos,38,0,37
382,2020-06-11 06:34,0,Lagunillas,4,0,4
383,2020-06-11 06:34,0,Asención de Guarayos,15,0,15
384,2020-06-11 06:35,0,Riberalta,49,0,49
385,2020-06-11 06:35,0,San Borja,1,0,1
386,2020-06-11 06:35,0,Santa Ana,5,0,5
387,2020-06-11 06:35,2,San Ramon,54,0,52
388,2020-06-11 06:35,0,Colquiri,6,0,6
389,2020-06-11 06:35,1,Tolata,1,0,0
390,2020-06-11 06:35,0,Achocalla,10,0,10
391,2020-06-11 06:35,0,Bolivar,1,0,1
392,2020-06-11 06:35,0,Uncía,2,0,2
393,2020-06-11 06:35,2,Llallagua,85,3,80
394,2020-06-11 06:36,0,Padcaya,1,0,1
395,2020-06-11 06:36,0,Caraparí,2,0,2
396,2020-06-11 06:36,2,Villamontes,5,0,3
397,2020-06-11 06:36,0,San Ignacio de Velazco,6,0,6
398,2020-06-11 06:36,0,San Antonio de Lomerío,6,0,6
399,2020-06-11 06:36,0,Quirusillas,1,0,1
55,2020-06-11 06:02,1,Chimore,32,1,30
64,2020-06-11 06:03,2,Cobija,46,11,33
66,2020-06-11 06:03,12,Cochabamba,377,23,342
68,2020-06-11 06:03,0,Colcapirhua,8,0,8
79,2020-06-11 06:04,0,Concepcion,5,0,5
80,2020-06-11 06:04,0,Copacabana,2,1,1
95,2020-06-11 06:06,16,El Alto,264,84,164
